TXID,fee,output,removed,size,time
0e9f482508e86688a04d116819c39787d2543c3cd4c4f853213dc81506b5e773,150194.0,85684151,1510265586.75,669,1510265117
bbe4e1d4ba007c80109aa99319e2c57d256558acada0b28dbd0e17964041d3fb,61472.0,2217709,1510267249.64,225,1510266531
2ee8248127dc04b19975524ba63f0924a1638b02fd2f3b9d4d8d9f889e593824,34506.0,3667079,1510265883.38,134,1510265584
53995a0fdc469c7d5b93f178258ec3b78797401b00d945c7c0940e0925059039,135600.0,24351544,1510264642.6,224,1510263959
15d5384b545b9720c448e232e658579afd82837fc0e12f4f3925d0f2578a43ec,72908.0,23081966,1510261766.56,226,1510261693
a14fa2cf2c3ced821b3252cc03e89f12fd4f876d18510ad035f8880efaa722e8,40680.0,37818161,1510266490.02,223,1510265593
13b0104f9f10920561ef53d898c9aaeb612f8730cf7b05f2f283dd72e07b6920,194301.0,84794321,1510264653.31,667,1510264352
7cb05e241f24db395e923dd451c9b508e0759682f14aad3f4c273ffa035ac4ce,72906.0,19788398,1510264642.6,224,1510263431
8b0094c2c280a55210eabf9eeaffdfeab019fa3a162e07a3a4e256e9346cf213,201140.0,500798866,1510265586.75,959,1510261377
8a155afb26c52faadc41cd06ad19f7e6d3ceca66c16035689eb10da144a154be,206004.0,2239811,1510267249.64,956,1510266981
b9f5f55a5cc0987b356dba93e026191fe967d7c863132969860f27bc7221c1fe,83409.0,13737692,1510265883.38,370,1510265740
799e607c345f78c1152e433a202fd4f5478b4cbbfda5a1b65cde3a03a55ecb8a,67800.0,135284105,1510264653.31,225,1510263215
65bc32eb1ecd54d92ae16a66e17c2ba77e99837132bf3f803158866fd2843296,195390.0,1687965996,1510267729.73,668,1510267217
6c4aeb1e483f81af3e0c75d4279294e5f15ea2374680b54f9e1f009636c4fafc,72909.0,142106723,1510264642.6,226,1510263521
cac762cba269113c6237d0efa9beafa5520609b7a90f29d6e126c8dc6df205eb,108460.0,1403836,1510262776.97,337,1510262197
df9ce8229296bc47bf2fac1dd4e615538d70359b7a2cad3dac3e33513b05214e,72906.0,0,1510262776.97,225,1510262440
7742e9f8fa7b13b770681163a3e80026141f9cb06f173dc511af293490d5dc24,72915.0,830600,1510267249.64,225,1510267103
a0c34464aa8561be98860b75a68cba6a0210485ee62565e1cb2d6afed2ad9743,236922.0,993102917,1510264653.31,795,1510263768
aab51fe3bda88751409eecdb4529d5e3ba631e93bdc85167a7cce09656f4ffa0,63661.0,898000,1510267249.64,226,1510267009
684658c18352e488de98ff97754744ca3d4ed94f33cbc386493080f913f16b23,17845.0,191292,1510270136.43,168,1510261476
79393153ae4ff28916be41818fc698823b9aa01d333c3eb89716164a34b988cb,67980.0,21179002,1510265399.55,226,1510265138
4a030196c966d646f0bb3e24a730831bed76eab35f49ec39c47a1b13495e7d3d,0.0,-1,-1.0,192,1510266758
0b2a2f8d136b08791ca31964f2f9387a9f1bc650cfe2966cd219414f2be4e3b2,93600.0,2196406,1510267729.73,519,1510261515
825497479fd45f875452f3d7331f4311be09a954b999dda5f42e7edc8dc92238,38194.0,1227018,1510267729.73,223,1510266177
e8b08c1526f7fe0624a3417b138c7778f4306bcf892c3c6df6208899f5111f07,40176.0,2346152,1510269627.33,207,1510262399
6b31691d47fd7671df0668f2ce5f9a60a198da1642fbae61043ce2db8b796ce7,150000.0,5209820000,1510267249.64,259,1510267132
c22ae37e8707bb1fb30f5d34094308baedd3061404790c60fe3664a8aa50bf5e,67173.0,1542484961,1510264653.31,226,1510263202
a3627e600ccdfcd54f6aa59418e0946e7ff9476d9641cc7d160e9344e8b8bc29,107158.0,1071555,1510267833.89,782,1510266973
de0d5e81df36b8698c8c03d4c9dddded00053f5860a1aead1565bb00d32a4e3a,120000.0,0,1510265586.75,192,1510265510
5ee94bddbd1bb80bce02eedb4ad6ff27ba0072eb0dab3f2fab4318406f6ab7cc,74607.0,425393,1510265399.55,256,1510264731
ccafcb675d10e22378015c74eb52ada0eeedcc18d5cc6e4522d2d625d2031901,104400.0,2163180,1510269627.33,519,1510262844
5a46a5fc67e5ea5125023915d475a1aacbc65209e4790179c191616b0e7d6e12,72914.0,630000,1510266490.02,226,1510266286
1b94a2ea11cd97e7d8d66c581f40f9ed44c615d10566a75cad62714590900b09,120000.0,0,1510264642.6,191,1510264043
1e6db67f9fb072f7ed465e199c23cef24e3d4c50273a58757c6ae39a81f8c302,65088.0,1189199,1510261766.56,225,1510261584
5ec6f8e7cf08fd00a5710923d9aa508292431eb066e5b8aebfa7d13b00d9359e,62150.0,2758022,1510264653.31,225,1510263451
31e699d1e7e030dcd9cfd1637743eb3852b9294c6c90b998cbf22de17248615a,73250.0,10026750,1510261766.56,227,1510261703
d3e44891cdf7a630caffb4facfd7e1874043dc00ed5e34e4254eae8371a0d500,63506.0,900000,1510262776.97,223,1510262721
8a26707369a70bacc0bf2fdfc8ab7bc6875a426f0956025b3594b2f7072a21df,150192.0,24857043,1510265586.75,670,1510262784
fbcf47a521ec6f2c13b32e9e3e67a16dce5b23b3b66e7f9e1453eb5acb17f075,40600.0,1289400,1510267729.73,225,1510266432
81659794ef47bf26cd81870851e7052bb39983072c3c5e4e61843d8c39d62647,88453.0,25116548,1510267249.64,226,1510266888
4ed99ff1e86faa1f15668ac3da71f04567126be637d029209bb0c77fe76ffb01,106460.0,202542531,1510261766.56,373,1510261486
e7fb641d8e65b28fb912543b637b3ad8491a60f36ab328a340a866f02a3171c9,34185.0,0,1510290539.89,338,1510264375
4f63130b4f2f8ee73471aa9b02629c40bbcca0de18730419f0e899844742e5e4,67800.0,985850537,1510261766.56,225,1510261673
2d457f275ec9be629da26506aa657a2c9e52eaae033428330f066573a9c161d7,72914.0,322385,1510266190.01,225,1510266013
e74c9e24a1604f0235efbf780d6ff4f1c1b62db944f6a31c6e9eef77521cc52d,54000.0,205397,1510265399.55,225,1510265342
bab4b4fba4ef6124debaee379c81cb64fb501374133d6da994798bee2b52ba87,75000.0,5123168,1510305201.84,1226,1510263697
467be3901f5b0c676515fc49613a04a6139ec7c2b4d66b3644b849011cc5b24d,41810.0,149958190,1510266190.01,226,1510264937
928a2cf9a775a74686aeb286c2401bfe5c54caacb8a1987c2817221e9ca7a690,51000.0,599949000,1510267729.73,170,1510267274
17240763c23daab9da27a6df07be74eb933f770e6e952f2e90cc64f3ada08cc7,45878.0,6801094,1510266190.01,225,1510263263
aa3d69af1550ea20e46a4e45d5c64c9f1534d802fc90ae71238e7ab96232a3e8,41810.0,16117969,1510267729.73,223,1510263572
862ad1e6381769c010338997d66bef5e774b0e781fd65071f35d3bcceea06cb8,45878.0,19943156,1510263058.57,192,1510262125
1ecaac3ba93cccd9762e2cb4383285c93b973691829920ff5f7b3907faa792e5,65088.0,4921158,1510261766.56,226,1510261417
d81e7682d360364bea148ec3dc42b798bc46986028e0ad6d455ebf9ea3ed0200,42940.0,400989,1510263058.57,191,1510262554
92e7a6cd2ab428d63da5898a7c87de71f5e3381b3fff6982c22c011cf554d626,74319.0,454749759,1510261766.56,256,1510261407
7e479e4baf0193ec7405e587291474eb55c5152aeb49663de9121d2a77c91159,581520.0,100973479741,1510267249.64,1377,1510266676
8af1717cc7c4b829a844b44694d7d388a3150cf28744223eed3f60f8cf036ca0,152804.0,47544406,1510265586.75,701,1510263511
f94f42cca4ce640c289f4e0db2caa342205b8acbcdb7866dfac14f6d07b55e29,105049.0,9603682,1510264653.31,373,1510264495
08ef814bd69802225620d5d4b5a21527d3755c1449d3a4ea29a94daa9ec7193c,103356.0,3535654,1510265586.75,486,1510261842
0037a504d7793df10f1459e80d66b36086f011a9a5b1fe4c977825f48dd18960,65700.0,24590872,1510264653.31,225,1510263076
cac1a65f90117a1350ed8eccfe19611d19e67034fddf21f4c071e54c70648ad6,26442.0,939962,1510269627.33,225,1510267162
65334972e5512e6ee6be00385efd598d5a9105b47e1365af1346084d24c222e5,72908.0,4957442,1510261766.56,224,1510261446
1b73906e2bbf5b4d48f339edee26c2ed172074c8a47c22a0022bd9cb6b20d0eb,68643.0,1821068,1510267249.64,260,1510266841
ad9394bb26921a4ab11cb106c44935ca9686f8122f5fa88a04bc1a602df473d2,61710.0,8379263,1510267833.89,403,1510266051
662ebce07acf027d0e50685820207ee0cf574a955ccbdd3d8c57a6adf5cbd0a0,63732.0,39292549,1510262776.97,226,1510262471
9e4a22358f578cde84e58d4f9cf999df8fba39bd3e369b1a4921c546da1d91cb,37516.0,62927878,1510267833.89,225,1510266332
fb34d8703e877b8dbb95d16b856c333935a8dc4cfc6492039fc13b84b541631c,115600.0,6372840,1510261766.56,371,1510261496
3f1a63a9325e89a927edd2d4cdf0206375c324cec4f27baa90636e1679cafb29,74607.0,86486210,1510265586.75,257,1510265489
599cc30804d59ddaf62c8c338ea88f9d9a6ad2defe937958c52636e198811fba,52272.0,4585179,1510265399.55,208,1510264834
56e0f459c918e26216d757574b0c52312dade0ae19ffae5c524b13f0d93d302f,150196.0,3396124235,1510266490.02,668,1510266268
8886877aa47f689f431ae377ff47d9fa4a8732eeaa0bf5874e5a65212d0a30c4,65540.0,6429561,1510263058.57,224,1510263015
54a56f2b9637e77377a8453ca93860ca8744d7c2a0ed7dccac56b1cb91f4db7a,72914.0,31752177,1510266490.02,226,1510266205
46fd1feec502a19ed0b261c42fdcc4114038fbfbbddb6d46e6efcad97641e1a4,72906.0,6698001,1510264642.6,226,1510263025
a34504c87cb43b33db1dce1512db5622953cc0ee6a720ad3749911735bd6d47d,65400.0,118279098,1510264653.31,226,1510263056
2d0628189bd1642ff40da342121750eda12a9f447d65ccd031b6b08d656b2fe4,73250.0,44196364,1510262776.97,258,1510262492
767a858f9126d2620295b20b91f19b37be5f66273b854532357d1a6f795c1233,378760.0,21263598,1510265399.55,1111,1510264731
31d7dc4451d5c010caf22dcf9a7c1f8a1bc7bf11781ed7f15c667821b94c24cb,72914.0,280335,1510266190.01,226,1510266053
513211274472b36480f1a217baef1c6a9285fb92c679f03c5a6b0d132c809904,65736.0,2857252,1510262776.97,225,1510261909
f5bfeca48f364f53ebba307bfcc45c1903f830c0368b33af75d88bb960431dd0,75965.0,2273086,1510269627.33,372,1510267133
d2234278410cce3de65a1b3922413558246704acae49d060dafacc1dfd98c728,70633.0,3782172,1510264653.31,226,1510264095
85bbcc79e5556995334bb37bc4cc65a5f46c1fa8b88606b5844cc6013036e489,252886.0,113528,1510264653.31,962,1510263914
dabaa2058fbb7e33153aff89a705e25be68ae2ed208c0486bdc28cbd16be12f4,72909.0,655650876,1510264642.6,226,1510263924
7442cae37e5bf641410733ae2f9beb166393a2fba3546650949ca126d1da1772,72320.0,11305228,1510265399.55,225,1510265180
c2d3774a1d1a1e33586ca44fe31fce6c7cd5435dcf1b5b62f67fbdb6517a6bbb,600000.0,9789750,1510264642.6,859,1510263572
0b84066f832244f69d4373d4c477bda6e78b772dfca5d0e166dfed204a61e933,72320.0,144174263,1510264653.31,226,1510263501
28c1a9f1379eb9c7aa844e291a982ab5756634c0c71f100ebb214c210b5c5b7c,72906.0,1292141,1510264642.6,225,1510263192
3675f37f87befd2f6440a045e323c394ce9c18e76d09367680bd6d50006512fe,54000.0,13246000,1510263058.57,226,1510261889
df205a66aa0fa44ca1653398d75a7e5c72ddd6f7304b34a4e39b64733cf32f99,72906.0,99927094,1510262776.97,223,1510262276
e092e2c28c17b7e09dfdbc0488a6184c164873d9a5cfe0d2865e2b1895c47ee2,65736.0,1168743,1510263058.57,225,1510262805
0d1f9d3aeee7a0fa825a402826712d8fe3a105550dbcaaf881db9b9c40d8cb12,152880.0,372123,1510265399.55,517,1510264794
8f5d921ec2ddf6de4e0c1734e858daec4960d8cea95348cb1b09a399b00f2d98,150192.0,101324134,1510263058.57,667,1510262016
bd4e3a4ecc09c13eb6a2169f885102c9259f23a979c773abb556bb50c03aa11d,65736.0,3498014,1510262776.97,225,1510262411
d9ae38b0b04267d235a1b4fee050432654b54db167aa6aafa8a086a1860fc0b5,75965.0,2995181,1510267833.89,373,1510267237
e12642b4417ee0fdfd4f6d8a901dda5dc2652231a52d93fef5c3c1f9b09b0063,72914.0,4402900,1510266190.01,225,1510265939
e311908d6a79780d155222cc3654b9f21404cbec2f42ac3f7a097a1ec18fa4c4,100000.0,15082252,1510264642.6,226,1510264193
5f1f7b0c062b1c926bf579f3ace4b98d3f533ee310842e4d1fe889977d4fdbae,22148.0,4069452,1510269627.33,191,1510265751
8bc05257003f030d11071612952e2a62008367ae45f99b6aa0a6ab62c9b10a3d,72906.0,128988451,1510262776.97,225,1510261792
b469b58436a774b4c58d86520dfde1a4068c1a42b8cb886ea2cef7d60d49761f,196200.0,9306764,1510265586.75,765,1510265458
00853bd6831f67a619cdedddf6db07ca528133f9f12ab91c479603b07edc95ab,161635.0,865500,1510267249.64,662,1510266558
52b02c7bf8140d8e9996c9fd45f2c54ef28a1c6c90544c6d486695513dc57ec8,150189.0,24634393,1510264653.31,667,1510264551
a4d19ba10bd43ae695411b2bf9025c5f59c20a42e6b3440959ac10ad7c5adf20,106964.0,118535210,1510266490.02,372,1510266304
f717d9838a8453e873926720418b6c1b537b9565512a1478d8c2f317e19c4e2f,72909.0,291742391,1510264642.6,225,1510263809
fc4952851a4077165eecffbcf2392a5bc0381bf1dd86ba9bb74a4930a72c30fe,72914.0,229347,1510265883.38,226,1510265751
bccb640cfda817f02516a9dc286e9c11d0a9fb12bd903224349280fe1fb9b258,53743.0,11946257,1510264653.31,223,1510263562
df2e3e5d8ba8f2feb1325fcc12b88a0499f9d481624d6556e091cce7434458cd,40680.0,442045,1510265586.75,191,1510265148
8854436fa22661874a0239b7b36af4b13bb5987d73e3e23ad0c300285a4f5c16,108784.0,6765073,1510265586.75,373,1510265541
87cd60d7b4f148b9eccffba42356a7f266f4bdd79ca8a8c1bd3f1a8071ac7ce8,134400.0,374720,1510262776.97,441,1510262766
00ce1fcaa1b210f182e2fee36c9cd1f78b43b2e15e682975fee3635237894bd9,47547.0,97976045,1510267249.64,166,1510266776
e0b7c6decd607339d5c386d5f6c40ac63e3e44146f57065ab572f5df9a1d9912,72913.0,879681,1510267249.64,225,1510266749
320d66a908859674fdf1cf76e4201b2d27900b6207d87ffe192ea68c83c6dfe0,59520.0,1780235,1510265399.55,225,1510264711
52533dc630aed18484a184e7f3522591fa4b9f6a31c2600ade22b60eb89b4f41,120000.0,0,1510265586.75,191,1510265458
213d61a7777a8a5e5e586b9fe4653be3202209d93bab858d22f585f0ce414482,71775.0,2556520,1510264653.31,260,1510263511
19587abd9e6c0050efd87bc4462112b3dacfef656cdcc366eb7399b18a02c28b,104640.0,467530463,1510266490.02,328,1510266313
4017bd376415c9be9c59ce47633a55309292727bfd50a5f5eec3b030223f0a49,67800.0,1193980,1510265399.55,226,1510264741
39b22b3b207de2e5318bebb0d3806295a8b6fd7186aa819293ad7a9da486b1fa,72906.0,490722856,1510262776.97,226,1510262689
36d5b4ff13ee09be8b2471d98ee09508a9bfb96385465dce9207b7e3bd817076,44694.0,34939,1510266190.01,134,1510262156
9a458d3b42d880ef0b2d07fa8b9fc595ff8d71ba173e81ed1e16d8e0dc9aa116,120960.0,48818741,1510267833.89,833,1510262006
4d1bc3a5c5784bab94a6f666c56d05d7fa6273673349c06578092a59abc47f3d,135600.0,72028344,1510264642.6,225,1510263924
726fdcd59118dd5473cda38e33a23c4703165829a63d662710b2ab42de9fecf3,72909.0,213258930,1510264642.6,222,1510263706
5567a0d11e3a408306087a90da4ed2153e56aa120159ae84fd19cc2c60f0d60c,42262.0,1139952,1510266190.01,225,1510263757
924e86f9379d01f6cd3bd147e997b092668844af4847aac588cedb2ca645ee8d,72906.0,4412655,1510263058.57,225,1510262957
c49dca560f921d78d018da84c128b066dbda13a6023a2ebce63da36a2a5297e1,195392.0,26658607,1510262776.97,668,1510262522
fdc0ebec34f52fda88366be38d7a57ab885ac41d96bac3bee217976fbe4565fa,114057.0,110989933,1510265399.55,372,1510264990
6231dada8657817f15ad378f57db7b596258b84b042f6adcdcaab5b3ab1e148f,58760.0,1156106,1510265399.55,226,1510264855
4d81823bf81f5acfb8ff6e1f3539e52d051ec1fe8ca24e23bf2177ae2b94b5df,37742.0,8117463,1510267833.89,226,1510266433
b36a61ed26a608eb9cc8970f39be909aa90cb122d737b71fd1579d6687d67fc0,20820.0,1020140,1510309098.9,373,1510263674
302167027c32f766e7142f3e41873a4bc91fc05235a28f7db15320fc32c99fbf,66800.0,4791080,1510267729.73,372,1510267113
f8cafa889c89cbd13f0a02e4640983fe19b0e07e7bf322de9e764a66092082e0,70633.0,600000,1510264653.31,226,1510263946
f0c0b057eb5b4c895494b5c54eb434043940375d516eb2291d9086a088a42a0d,40906.0,16454401,1510267729.73,226,1510263883
5c1b6f8be1cf27beda90c229454ac9e34df6dd449b92ba6c81985893fae1a45b,75200.0,52694500,1510265586.75,235,1510265407
09c4438c86f20ce97034336e9e13dc9db23f39503ea21182d0bca22a02bedda8,237931.0,101373036,1510263058.57,817,1510262934
eb6232cb5c3cb04e5e2da1b2099b9990794972165abf793fdcba5257d94f575c,28510.0,222854,1510284985.17,6860,1510267228
a1adc85c5f742570b640ae764faec568ce78d42aacf58d728edc8bb24f55f69e,112095.0,9800000,1510267729.73,372,1510267256
58b2de25559d1cdd6e97d3ccca5bda50361efc3a756088c3f5164688b04ee89d,72906.0,34727,1510264642.6,225,1510263133
b56049bbe597b6b0411ea9b7e40e205aa17fd2925135f1c5c1a842058ab22e95,72320.0,199745094,1510264642.6,225,1510263301
73cc7d977eb4d63f304ce56eb0c9e6887129e5b3c753b00351fe18b26c77de1d,72908.0,5606862,1510261766.56,226,1510261584
8b9f78ad70b1af05e45666c772323319de2038b77d5c98c9fbd02c06b6c19ecf,41327.0,2390000,1510266190.01,225,1510262307
87b43b48f60ec78021779e3b7495768eea53f6cb0733fd3edc8808315ad683e1,110642.0,1421912,1510262776.97,356,1510262206
d4bd9869864416d062db86c529239dcd0fc50a5eed7b2d5451d1e911f5eccdae,67800.0,849701227,1510267249.64,226,1510267122
889409eae1942aabed55638151eb46b727cb6764403ef3e90d28bf2b683ae9f8,65694.0,112008076,1510264653.31,223,1510263291
c85808a771501634f661d10f60e8bda34896e8743930afa3bc81895cd53c42aa,86231.0,32498769,1510267249.64,294,1510266739
009796a730e0295aa5262844df6c22d3a567c2ae2e6a48268505425a88207d43,65339.0,1945242794,1510262776.97,192,1510262287
36717871db9c419bdcd008fe0fee87c57db071c0b85b6fe17e824cec7d008d25,72906.0,259530217,1510262776.97,225,1510262512
d1671d10f02c64b19ea447276f5f34c2b4c4ec5a0cbe2961f970f05d5b80d04b,67800.0,151620222,1510267249.64,225,1510266531
bcfd0880375f094e36f69f4eee087c99292ec323dc7a98f57537692a0d9af820,65736.0,1597941,1510264653.31,226,1510264319
a316f8d3f71e4976acbd4ec702c2c532009ffc8a4122621fb4c249aca49468ab,72908.0,7779048,1510261766.56,223,1510261623
c12755f2a1f7e08c2793bebc95197f1cd89eacf31b92bf1507b3faf1c8ff8ba4,69564.0,35487437,1510266190.01,372,1510264484
c93007cb16ad54e9bf74fec2148769e92301089cba139fdbeb0546e9e7fa8e97,81432.0,83698537,1510267729.73,484,1510266760
a02d7d32c9abe2fd0bac159c7c2621f556f2ddd20643b9879fa06927ad5c17ea,135600.0,246986905,1510264642.6,225,1510263999
df50176dca5aad037e96fa914fd017fbe139432d458b4b8bf8202d519b48bcf4,153758.0,8238691,1510265883.38,633,1510265713
5591b00c06ab39948f2361ad752a8614c8b918a22521705f790c1762eef5bc67,40906.0,4054418,1510265586.75,191,1510264639
4e4d8b7c43df8ba99cd2720c70bba4eeed0ae7f2c495271a3234233403ba1a77,127205.0,34474341,1510264653.31,437,1510263222
09248c23532bb2cde0d40e6e987ec7c3cb66402cc2111e1a4339d73128579652,46513.0,13773067,1510263058.57,192,1510262894
c4699027012c8e94251471bc652883b3a76c111886d5feb82cac48ef63af0e0d,72906.0,32799465,1510261766.56,226,1510261534
856128e268c67fdf3f4f5c6126964f3e44e5913d8feade75fc76e1d779ec1852,65400.0,2310151447,1510266490.02,225,1510266250
a5b6735e945a5726483c257502af1b0764f4beaae7f154e8bce66521a6433b50,13560.0,6472440,1510309098.9,256,1510266110
a9a6138fb3d28f21b64ce3a4702e1a879eab68783692631efa2389e3ed34463c,66218.0,7336782,1510263058.57,225,1510262876
abef72958110d48b07d77d43b9e154134cba1e6b222cc26ef08df8985d02ff38,72269.0,37649,1510266490.02,223,1510266205
ef13d4a0f1959e505d01c02e1704e879ebd7aedffd56da8a12441e305986f426,6675354.0,6786184707,1510261766.56,17962,1510261663
7a7ca9979fa1dca29421b4a08bd8af900055045ec5f39dafe79e32ee862d412f,119231.0,13845485,1510267249.64,484,1510267123
b38f59f83ed1fc21e86ff07a5191bb5e678de62189cf85c251bf64b61c5bdd62,24192.0,141870,1510269627.33,207,1510267256
fd09d557e030e5fa8d66fb9143b655ccfdf56e31850c56568c6d4216c808bc9c,44800.0,3378300,1510267729.73,224,1510267249
62053732d0b0cdc919330e37f0e4c3868455f6b47c7c80f5ef18c81af808aa81,148428.0,1800000,1510265586.75,669,1510263924
4f43195395833b373447aeca1a418ebf0efd244f39821ed552b42f70a42b5680,51831.0,43657334,1510265586.75,226,1510262408
34a76a404346136d60d25af8940bb9420df85e9d4963c9958451845aedb0fa98,112094.0,56996806,1510262776.97,372,1510262197
e264c8e417685ba200dc62039348529599028df1c07d4adb48318ce9c12add31,44522.0,1450359,1510266190.01,226,1510264732
acbc9f4a875817be586b9d107ea5f90a341f89237ceb0997bacd128523644b94,72909.0,1254182,1510265399.55,226,1510264751
5a6eff5190d3ba076c38673748b9c30dd08c7ada2971e14aba379101ad0a4fdc,45000.0,3640435008,1510265883.38,226,1510262658
16cdf0a9c8ab8d6fa75db2ad872aace72f6a5ad8c28ce502767227760c13e06f,67694.0,6669280,1510265883.38,339,1510264117
f71864003896b926fc0df96461a1967de4243dee46d80ba3c2c00e46a158fe74,50000.0,499950000,1510265586.75,224,1510262894
9b00c3eb8425c132f6913a21f71d33f1713fab1771503bad2a832b550bc861db,65314.0,73657261,1510262776.97,223,1510262105
d34bd8bd410f5d0f040f862aed79e456a5b85fd635e486aee62390c82508f7a5,41132.0,15284679,1510266490.02,226,1510264084
9b58039000bab8ea4aeca334ef342b9413a93700f9ea92483895d59ed903fc01,194805.0,40804073,1510265399.55,669,1510264660
b94c52e8c84e59190af1b60f0fa2de60240adfd738bbb5f4c3da2c2268e27a36,104930.0,4999895070,1510267249.64,370,1510267037
197ab22dda936993e4e3cccfa25862deaf54ec555b44ed078947e1a99576d325,74929.0,4456884953,1510264653.31,258,1510264298
df676081e96355e0e4cc32102bc92ca86e806f3b4fb8dce5f3f54495a7ac56dd,102122.0,3752151,1510264653.31,368,1510264298
bdc8c4b7b346cc3573aa0ad147d5b2665b1884fe90ed4b4e8ab5746603060d15,72909.0,15544291,1510265399.55,225,1510264751
c5af14bc5915f58e3236f3950eca29d4ff73aeb9317c2623561f3684df1deb0a,237841.0,200904131,1510265399.55,816,1510264690
66d732e910f98e1c11e8f4ff4bdf1c02b3e4e69b4853fa8f02a4e2cfeade9052,39312.0,8718841,1510270136.43,206,1510262903
de0f44df70327d7b0805fb27c1ac70caf122fd5c9eabd5bdda77123ddab71a8b,72906.0,966483,1510264642.6,225,1510263134
f8ae8b024004e92215b172f71e96f930ebd107037796139f2f887a373455c31a,74821.0,192173,1510265586.75,340,1510264857
159e97229a4d6840f162a393c678fa3fe2c19d99f3bf5ff67fa45e225a05dd8e,65314.0,30430266,1510264653.31,226,1510264442
d9a2f164f5e455d4b412d4d620a2d2d501134df7d0c14aedb36a60b877ada266,28650.0,210342,1510267833.89,192,1510264149
7614bd68721d1e3d3cfdd4d03c01e4377e21523c97200b5ef60eaa27e8e54b21,72909.0,40091,1510265399.55,223,1510264751
40cdf1ee040a007ed521db0913381db5c889c87b0bcb6b4b7664b3a5af1945c2,22342.0,-1,1510262787.0,211,1510261773
64182e7767c767d0a29f6b20970a8819e745befda830ac954fb5d1e312ca3e7c,68544.0,15685566,1510262776.97,223,1510262058
be5ecf8e7058f0ad3ddd9c72dbb9a6c859e2c07994460e472f17f1a3c9fb4c6b,104720.0,1385215,1510264653.31,373,1510263263
b70b9cd7d945f8bcf6456439c4b98eb3101dba7d2a185605a2404532918cb222,72909.0,3979543,1510265586.75,225,1510265541
2b484799fdae65dd0efd4aee375a099bff63074792532a1dbe9f17db5aa010fb,0.0,-1,-1.0,1837,1510265298
5d9fae63ac58b732639634f2736aee1b6c96b5c01a3480c2e3574b2ee424bc49,72909.0,121145595,1510265399.55,226,1510264980
d92cd1164ee8e5824b1ae1abf34c31e937f70f4332159f94778b8821414b86bf,19008.0,198827,1510301347.4,208,1510266541
de3c3b286187532b795f7336083dccd3619df4424de85c6d0398e571d03305d7,72909.0,2395213,1510265399.55,226,1510264741
ff893c726fa5209f87501bc633088e8f120ed688968ec5a3be1a12e03b500a2d,72909.0,21768595,1510265883.38,226,1510265662
4acfaf004e594a9012723617013d96a208bfa3c6ed9108ea1d5134171bfb830e,645212.0,245425116,1510261766.56,2204,1510261446
237282a12b48b3c54742c757a8c8e10d3dc161735ea7a42681ac7753cccc66c9,125532.0,86715307,1510265883.38,428,1510265801
8e6905eac6452bdd43bbceebf7bbda45bb119ce200a660e9920abcfb68722026,98700.0,76875484720,1510263058.57,350,1510262934
5a41149f7e6b963b996c236bfe4d188838fbe3a6c03b3506f9e29e58acac25a1,65712.0,5194853670,1510262776.97,226,1510262731
90f71466cc2c850d28a1c3cb39cce281f409b8efb6a9148333a469bbcd1427b2,266541.0,200953329,1510264653.31,1111,1510263511
8e8efa90e01dda5413d5ad6752d6ce7d5b1eb5bd2ac1d47682f8f984fc4bb0f3,72906.0,49875,1510261766.56,226,1510261593
4e55d394ce33679e93b4ceaa68c59484dce4c52f13aad5c8b912b62d6896416e,36400.0,1255670,1510305805.87,518,1510265821
ec6fe806b9b2016e5386ec079fb76c42b8732f354f602e20a8b9c643dbaae122,162128.0,41715552,1510264653.31,669,1510264506
8f6bf95b1af9a274f72b949ee5aeb15c2d9290c5c10b6951fdfa00127ce9c9e1,72909.0,413319,1510265399.55,225,1510264866
7635a0a69ee687dcc06f8bcc39378169780950fd384546ba359b3100c96fb4ef,72915.0,1288997,1510267729.73,225,1510267228
16c22a192ce756b563c5067e09766a513d31a52c4c8db1ea89bf81d4fc8f4bba,74607.0,425393,1510266190.01,257,1510266148
0c4e568571aa9014b59561ba2fab86781b3721a9949f06ffe318f5257ec3490f,72906.0,927094,1510264642.6,223,1510263075
1bc885e3b8af83e5ed86f4bb3b0009cec31d4b84af17640ba36a445292ed6963,34352.0,1819876,1510267833.89,224,1510266631
56a4b36231b90ac3fc411927d15bc70801148e6c3525b69fa7d0f8f116402d17,72909.0,1936851967,1510264642.6,225,1510264052
965aca75fdcd190bad3f5749ab8a59db436ffec7739996f529e9de5ba9667529,49600.0,2222174,1510267729.73,225,1510267292
6dde19a7f9a2a2b4e0f97dd7c7198b53075b068f51aef1891e9bd41a67c7f630,64863.0,1573568,1510266490.02,223,1510266314
627954fc474ac3a5d95cba72ff2f9762e62d08bea216f46bac00ffc9e6b7aa7a,72906.0,445727,1510264642.6,226,1510263251
d992e2f90c477507d8c843c49f21e2b8e48b82a631f32b53ff6d3356cd0cf27a,75965.0,1319981,1510265883.38,373,1510265510
adce14cd822402b2b2841c4faca3197c233976096430d353481a71b9da9cbe3a,50056.0,6010858462,1510265586.75,216,1510261948
a9920783a9f961e86d63ba6c4e09a3745bd1dcff0a0637057c0c1798cb2e490d,67200.0,6081701,1510264653.31,224,1510263213
4fd520e9c13ce12c30136d8753c6823a1d716debe105ae814e99879f4d2ee7b4,131990.0,1000000,1510265883.38,668,1510261663
